t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h
4219,1055,151.9,30.0,0.0,64.223073,0.0,30.0,30.0,0.0,0.0,17.07,71.27,39.64,18.36
4220,1055,203.34,30.0,0.0,93.623073,0.0,30.0,30.0,0.0,0.0,40.7575,0.0,39.64,18.36
4221,1056,156.07,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,27.61,78.0,40.72,18.36
4222,1056,117.4,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,73.8525,72.76,40.72,18.36
4223,1056,92.35,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,49.78,71.165,40.72,18.36
4224,1056,88.8,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,49.46,-6.06,40.72,18.36
4225,1057,84.8,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,84.71000000000001,52.56,41.8,18.36
4226,1057,84.78,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,0.0,57.06,41.8,18.36
4227,1057,85.22,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,95.3925,77.34,41.8,18.36
4228,1057,85.5,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,81.82333333333334,0.0,41.8,18.36
4229,1058,94.9,15.915087,14.084913,90.848073,0.0,1.8301731,1.8301731,28.169827,0.0,84.61,0.0,41.8,18.36
4230,1058,114.8,15.915087,14.084913,91.773073,0.0,1.8301731,1.8301731,28.169827,0.0,162.3875,0.0,41.8,18.36
4231,1058,122.0,15.915087,14.084913,92.698073,0.0,1.8301731,1.8301731,28.169827,0.0,109.1825,0.0,41.8,18.36
4232,1058,103.8,15.915087,14.084913,93.623073,0.0,1.8301731,1.8301731,28.169827,0.0,53.555,53.565,41.8,18.36
4233,1059,74.64,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,0.0,26.795,41.8,18.36
4234,1059,35.69,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,91.9875,14.349999999999994,41.8,18.36
4235,1059,11.8,15.0,15.0,90.848073,30.0,30.0,0.0,30.0,0.0,143.12666666666667,-36.1,41.8,18.36
4236,1059,-9.1,15.0,15.0,89.923073,30.0,30.0,0.0,30.0,0.0,0.0,-37.1175,41.8,18.36
4237,1060,-20.0,4.9469651,25.053035,68.674187,20.10607,0.0,-20.10607,9.8939301,0.0,0.0,-0.10000000000000142,41.8,18.36
4238,1060,-12.89,4.9469651,25.053035,47.425301,30.0,9.8939301,-20.1060699,9.8939301,0.0,74.47,-12.8275,41.8,18.36
4239,1060,9.5,4.9469651,25.053035,26.176416,20.10607,0.0,-20.10607,9.8939301,0.0,0.0,-75.115,41.8,18.36
4240,1060,25.0,4.9469651,25.053035,4.9275301,20.10607,0.0,-20.10607,9.8939301,0.0,51.675,-78.8375,41.8,18.36
4241,1061,62.9,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,99.03999999999999,24.95333333333333,41.8,18.36
4242,1061,78.9,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,104.1675,0.0,41.8,18.36
4243,1061,107.74,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,180.93666666666667,70.05,41.8,18.36
4244,1061,125.89,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,98.75750000000001,0.0,41.8,18.36
4245,1062,122.09,15.915087,14.084913,5.8525301,0.0,1.8301731,1.8301731,28.169827,0.0,243.86666666666667,67.11,41.68,18.82
4246,1062,106.57,15.915087,14.084913,6.7775301,0.0,1.8301731,1.8301731,28.169827,0.0,88.86,62.709999999999994,41.68,18.82
4247,1062,89.95,15.915087,14.084913,7.7025301,0.0,1.8301731,1.8301731,28.169827,0.0,0.0,69.40333333333334,41.68,18.82
4248,1062,107.27,15.915087,14.084913,8.6275301,0.0,1.8301731,1.8301731,28.169827,0.0,96.315,0.0,41.68,18.82
4249,1063,99.91,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,61.582499999999996,0.0,41.56,19.28
4250,1063,95.32,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,41.669999999999995,0.0,41.56,19.28
4251,1063,95.46,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,35.8225,0.0,41.56,19.28
4252,1063,91.69,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,6.74,0.0,41.56,19.28
4253,1064,97.05,16.37263,13.62737,6.7775301,27.25474,30.0,2.7452599999999983,27.25474,0.0,37.949999999999996,69.78,41.56,19.28
4254,1064,108.74,16.37263,13.62737,8.6275301,0.0,2.7452597,2.7452597,27.25474,0.0,13.335,0.0,41.56,19.28
4255,1064,130.0,16.37263,13.62737,10.47753,0.0,2.7452597,2.7452597,27.25474,0.0,196.5525,0.0,41.56,19.28
4256,1064,121.1,16.37263,13.62737,12.32753,0.0,2.7452597,2.7452597,27.25474,0.0,418.51666666666665,57.95,41.56,19.28
4257,1065,101.76,15.0,15.0,11.40253,0.0,0.0,0.0,30.0,0.0,11.27,38.13666666666667,41.56,19.28
4258,1065,89.88,15.0,15.0,10.47753,0.0,0.0,0.0,30.0,0.0,88.36,68.965,41.56,19.28
4259,1065,84.17,15.0,15.0,9.5525301,0.0,0.0,0.0,30.0,0.0,50.94,14.689999999999998,41.56,19.28
4260,1065,78.64,15.0,15.0,8.6275301,0.0,0.0,0.0,30.0,0.0,80.86,-13.379999999999999,41.56,19.28
4261,1066,76.54,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,87.9225,28.252499999999998,41.56,19.28
4262,1066,80.0,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,0.0,24.57,41.56,19.28
4263,1066,90.49,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,91.16,12.674999999999997,41.56,19.28
4264,1066,99.91,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,41.013333333333335,-3.515,41.56,19.28
4265,1067,105.86,26.425665,3.5743352,27.101416,7.1486705,30.0,22.8513295,7.1486705,0.0,119.0675,-37.15,41.56,19.28
4266,1067,107.31,26.425665,3.5743352,49.275301,0.0,22.85133,22.85133,7.1486705,0.0,76.53,67.01,41.56,19.28
4267,1067,134.26,26.425665,3.5743352,71.449187,0.0,22.85133,22.85133,7.1486705,0.0,352.66999999999996,0.0,41.56,19.28
4268,1067,144.06,26.425665,3.5743352,93.623073,0.0,22.85133,22.85133,7.1486705,0.0,447.53,0.0,41.56,19.28
4269,1068,130.48,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,13.149999999999999,0.0,41.56,18.8
4270,1068,117.48,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,77.7825,0.0,41.56,18.8
4271,1068,110.0,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,119.53,0.0,41.56,18.8
4272,1068,96.0,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,45.125,0.0,41.56,18.8
4273,1069,86.91,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,82.8475,59.24,41.56,18.32
4274,1069,80.5,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,121.66,0.0,41.56,18.32
4275,1069,82.84,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,93.435,0.0,41.56,18.32
4276,1069,78.0,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,92.62,74.72999999999999,41.56,18.32
4277,1070,83.24,15.915087,14.084913,90.848073,0.0,1.8301731,1.8301731,28.169827,0.0,0.0,60.222500000000004,41.56,18.32
4278,1070,114.0,15.915087,14.084913,91.773073,0.0,1.8301731,1.8301731,28.169827,0.0,91.98333333333333,68.19,41.56,18.32
4279,1070,124.01,15.915087,14.084913,92.698073,0.0,1.8301731,1.8301731,28.169827,0.0,62.63666666666667,74.37666666666667,41.56,18.32
4280,1070,115.0,15.915087,14.084913,93.623073,0.0,1.8301731,1.8301731,28.169827,0.0,85.635,0.0,41.56,18.32
4281,1071,88.88,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,94.07,0.0,41.56,18.32
4282,1071,67.08,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,90.68333333333334,13.765,41.56,18.32
4283,1071,49.61,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,130.95,-45.08,41.56,18.32
4284,1071,25.0,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,9.04,-40.906666666666666,41.56,18.32
4285,1072,0.0,5.4045084,24.595492,69.599187,19.190983,0.0,-19.190983,10.809017,0.0,115.01,-45.07,41.56,18.32
4286,1072,-0.07,5.4045084,24.595492,49.275301,30.0,10.809017,-19.190983,10.809017,0.0,89.7725,-19.16,41.56,18.32
4287,1072,0.0,5.4045084,24.595492,28.951416,19.190983,0.0,-19.190983,10.809017,0.0,57.04666666666667,-40.44,41.56,18.32
4288,1072,19.52,5.4045084,24.595492,8.6275301,30.0,10.809017,-19.190983,10.809017,0.0,75.8675,-26.79666666666666,41.56,18.32
4289,1073,45.44,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,30.402500000000003,42.15,41.56,18.32
4290,1073,70.73,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,13.05,71.64333333333333,41.56,18.32
4291,1073,99.0,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,0.0,9.342500000000001,41.56,18.32
4292,1073,132.0,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,133.1275,42.61749999999999,41.56,18.32
4293,1074,125.0,26.425665,3.5743352,27.101416,0.0,22.85133,22.85133,7.1486705,0.0,0.0,75.5925,49.86,25.14
4294,1074,106.9,26.425665,3.5743352,49.275301,0.0,22.85133,22.85133,7.1486705,0.0,227.825,86.3,49.86,25.14
4295,1074,99.48,26.425665,3.5743352,71.449187,0.0,22.85133,22.85133,7.1486705,0.0,77.94250000000001,0.0,49.86,25.14
4296,1074,90.71,26.425665,3.5743352,93.623073,0.0,22.85133,22.85133,7.1486705,0.0,93.84,0.0,49.86,25.14
4297,1075,89.91,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,150.8375,0.0,58.16,31.96
4298,1075,80.45,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,36.31666666666667,66.48,58.16,31.96
4299,1075,74.77,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,0.0,84.38,58.16,31.96
4300,1075,78.3,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,33.772499999999994,0.0,58.16,31.96
4301,1076,84.9,15.0,15.0,88.998073,0.0,0.0,0.0,30.0,0.0,117.3725,72.35,58.16,31.96
4302,1076,110.75,15.0,15.0,88.073073,0.0,0.0,0.0,30.0,0.0,75.2475,47.8,58.16,31.96
4303,1076,90.92,15.0,15.0,87.148073,0.0,0.0,0.0,30.0,0.0,55.65,0.22999999999999687,58.16,31.96
4304,1076,75.57,15.0,15.0,86.223073,0.0,0.0,0.0,30.0,0.0,144.92,-31.419999999999998,58.16,31.96
4305,1077,25.8,15.0,15.0,85.298073,0.0,0.0,0.0,30.0,0.0,81.65333333333335,-27.69,58.16,31.96
4306,1077,0.0,15.0,15.0,84.373073,0.0,0.0,0.0,30.0,0.0,6.0,3.305000000000007,58.16,31.96
4307,1077,-10.06,15.0,15.0,83.448073,30.0,30.0,0.0,30.0,0.0,8.736666666666666,-55.6725,58.16,31.96
4308,1077,-20.0,15.0,15.0,82.523073,0.0,0.0,0.0,30.0,0.0,37.11750000000001,16.805,58.16,31.96
4309,1078,-30.0,6.3195949,23.680405,64.049187,17.36081,0.0,-17.36081,12.63919,0.0,40.769999999999996,-57.11750000000001,58.16,31.96
4310,1078,-30.0,6.3195949,23.680405,45.575301,17.36081,0.0,-17.36081,12.63919,0.0,0.0,-63.0,58.16,31.96
4311,1078,-15.1,6.3195949,23.680405,27.101416,30.0,12.63919,-17.36081,12.63919,0.0,63.167500000000004,-52.5,58.16,31.96
4312,1078,-7.92,6.3195949,23.680405,8.6275301,30.0,12.63919,-17.36081,12.63919,0.0,27.75,1.6025000000000063,58.16,31.96
4313,1079,1.0,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,45.56999999999999,-15.620000000000005,58.16,31.96
4314,1079,45.0,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,11.07,-29.323333333333338,58.16,31.96
4315,1079,87.02,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,69.05,0.0,58.16,31.96
4316,1079,110.13,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,105.935,0.0,58.16,31.96
4317,1080,137.48,26.425665,3.5743352,27.101416,0.0,22.85133,22.85133,7.1486705,0.0,28.5625,0.0,55.019999999999996,38.1
4318,1080,126.2,26.425665,3.5743352,49.275301,0.0,22.85133,22.85133,7.1486705,0.0,75.835,0.0,55.019999999999996,38.1
4319,1080,108.85,26.425665,3.5743352,71.449187,0.0,22.85133,22.85133,7.1486705,0.0,86.8225,76.72,55.019999999999996,38.1
4320,1080,110.71,26.425665,3.5743352,93.623073,0.0,22.85133,22.85133,7.1486705,0.0,134.2975,76.7,55.019999999999996,38.1
4321,1081,108.29,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,86.83250000000001,0.0,51.88,44.24
4322,1081,107.95,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,55.6575,0.0,51.88,44.24
4323,1081,107.19,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,122.61500000000001,0.0,51.88,44.24
4324,1081,105.34,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,90.88499999999999,0.0,51.88,44.24
4325,1082,102.13,15.0,15.0,88.998073,30.0,30.0,0.0,30.0,0.0,9.26,57.2,51.88,44.24
4326,1082,94.97,15.0,15.0,88.073073,0.0,0.0,0.0,30.0,0.0,44.155,62.97,51.88,44.24
4327,1082,82.2,15.0,15.0,87.148073,0.0,0.0,0.0,30.0,0.0,94.67666666666666,64.89,51.88,44.24
4328,1082,65.86,15.0,15.0,86.223073,0.0,0.0,0.0,30.0,0.0,0.0,9.8675,51.88,44.24
4329,1083,29.58,15.0,15.0,85.298073,0.0,0.0,0.0,30.0,0.0,0.0,2.4575000000000102,51.88,44.24
4330,1083,5.04,15.0,15.0,84.373073,30.0,30.0,0.0,30.0,0.0,0.0,-37.442499999999995,51.88,44.24
4331,1083,0.04,15.0,15.0,83.448073,30.0,30.0,0.0,30.0,0.0,0.0,-16.0325,51.88,44.24
4332,1083,-0.01,15.0,15.0,82.523073,0.0,0.0,0.0,30.0,0.0,0.0,55.59,51.88,44.24
4333,1084,-0.24,9.9799412,20.020059,71.449187,30.0,19.959882,-10.040118,19.959882,0.0,0.0,25.555,51.88,44.24
4334,1084,-0.08,9.9799412,20.020059,60.375301,30.0,19.959882,-10.040118,19.959882,0.0,0.0,29.39666666666666,51.88,44.24
4335,1084,1.36,9.9799412,20.020059,49.301416,30.0,19.959882,-10.040118,19.959882,0.0,0.0,-3.907499999999999,51.88,44.24
4336,1084,12.1,9.9799412,20.020059,38.22753,10.040118,0.0,-10.040118,19.959882,0.0,0.0,23.650000000000006,51.88,44.24
4337,1085,68.34,15.0,15.0,37.30253,0.0,0.0,0.0,30.0,0.0,96.92666666666666,53.83,51.88,44.24
4338,1085,103.25,15.0,15.0,36.37753,0.0,0.0,0.0,30.0,0.0,49.41499999999999,0.0,51.88,44.24
4339,1085,126.93,15.0,15.0,35.45253,0.0,0.0,0.0,30.0,0.0,149.4925,0.0,51.88,44.24
4340,1085,139.0,15.0,15.0,34.52753,0.0,0.0,0.0,30.0,0.0,62.64666666666667,73.45666666666666,51.88,44.24
4341,1086,113.5,15.0,15.0,33.60253,0.0,0.0,0.0,0.0,30.0,62.09,75.2975,54.44,58.34
4342,1086,100.1,15.0,15.0,32.67753,0.0,0.0,0.0,0.0,30.0,77.6425,76.63666666666667,54.44,58.34
4343,1086,93.81,15.0,15.0,31.75253,0.0,0.0,0.0,0.0,30.0,41.14666666666666,72.41,54.44,58.34
4344,1086,80.7,15.0,15.0,30.82753,0.0,0.0,0.0,0.0,30.0,7.5,0.0,54.44,58.34
4345,1087,83.0,15.0,15.0,29.90253,0.0,0.0,0.0,0.0,30.0,94.38250000000001,0.0,57.0,72.44
4346,1087,75.3,15.0,15.0,28.97753,0.0,0.0,0.0,0.0,30.0,81.3625,63.120000000000005,57.0,72.44
4347,1087,67.05,15.0,15.0,28.05253,0.0,0.0,0.0,0.0,30.0,70.6925,0.0,57.0,72.44
4348,1087,64.36,15.0,15.0,27.12753,0.0,0.0,0.0,0.0,30.0,80.87,6.336666666666666,57.0,72.44
4349,1088,51.39,15.0,15.0,26.20253,0.0,0.0,0.0,0.0,30.0,81.7,61.26,57.0,72.44
4350,1088,51.56,15.0,15.0,25.27753,0.0,0.0,0.0,0.0,30.0,55.18500000000001,0.0,57.0,72.44
4351,1088,20.42,15.0,15.0,24.35253,0.0,0.0,0.0,0.0,30.0,43.832499999999996,0.0,57.0,72.44
4352,1088,6.83,15.0,15.0,23.42753,30.0,30.0,0.0,0.0,30.0,10.806666666666668,71.98,57.0,72.44
4353,1089,0.82,15.0,15.0,22.50253,30.0,30.0,0.0,0.0,30.0,0.0,-17.927499999999995,57.0,72.44
4354,1089,0.0,15.0,15.0,21.57753,0.0,0.0,0.0,0.0,30.0,0.0,-321.805,57.0,72.44
4355,1089,0.0,15.0,15.0,20.65253,0.0,0.0,0.0,0.0,30.0,0.0,-58.2625,57.0,72.44
4356,1089,-0.02,15.0,15.0,19.72753,30.0,30.0,0.0,0.0,30.0,0.0,7.729999999999997,57.0,72.44
4357,1090,-1.51,15.0,15.0,18.80253,0.0,0.0,0.0,0.0,30.0,0.0,-5.664999999999999,57.0,72.44
4358,1090,-1.09,15.0,15.0,17.87753,30.0,30.0,0.0,0.0,30.0,0.0,-76.80250000000001,57.0,72.44
4359,1090,0.0,15.0,15.0,16.95253,0.0,0.0,0.0,0.0,30.0,51.64,26.070000000000007,57.0,72.44
4360,1090,0.92,15.0,15.0,16.02753,0.0,0.0,0.0,0.0,30.0,30.034999999999997,0.0,57.0,72.44
4361,1091,30.92,15.0,15.0,15.10253,0.0,0.0,0.0,0.0,30.0,8.45,-134.17499999999995,57.0,72.44
4362,1091,75.75,15.0,15.0,14.17753,0.0,0.0,0.0,0.0,30.0,92.81,71.98,57.0,72.44
4363,1091,87.26,15.0,15.0,13.25253,0.0,0.0,0.0,0.0,30.0,111.82666666666667,72.41,57.0,72.44
4364,1091,99.9,15.0,15.0,12.32753,0.0,0.0,0.0,0.0,30.0,0.0,69.2625,57.0,72.44
4365,1092,104.0,15.0,15.0,11.40253,0.0,0.0,0.0,30.0,0.0,0.0,71.38,49.64,45.879999999999995
4366,1092,107.28,15.0,15.0,10.47753,0.0,0.0,0.0,30.0,0.0,0.0,16.972499999999997,49.64,45.879999999999995
4367,1092,93.2,15.0,15.0,9.5525301,0.0,0.0,0.0,30.0,0.0,0.0,39.1175,49.64,45.879999999999995
4368,1092,94.73,15.0,15.0,8.6275301,0.0,0.0,0.0,30.0,0.0,56.93333333333334,-217.82666666666665,49.64,45.879999999999995
4369,1093,85.7,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,0.0,63.29,42.28,19.32
4370,1093,78.19,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,78.04,-284.40500000000003,42.28,19.32
4371,1093,78.01,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,0.0,-229.22500000000002,42.28,19.32
4372,1093,79.04,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,0.0,36.79750000000001,42.28,19.32
4373,1094,80.23,19.575433,10.424567,13.25253,0.0,9.1508656,9.1508656,20.849134,0.0,18.665,75.59,42.28,19.32
4374,1094,121.66,19.575433,10.424567,21.57753,0.0,9.1508656,9.1508656,20.849134,0.0,34.3225,72.41,42.28,19.32
4375,1094,136.51,19.575433,10.424567,29.90253,0.0,9.1508656,9.1508656,20.849134,0.0,0.0,15.270000000000003,42.28,19.32
4376,1094,132.4,19.575433,10.424567,38.22753,0.0,9.1508656,9.1508656,20.849134,0.0,0.0,34.985,42.28,19.32
4377,1095,109.6,15.0,15.0,37.30253,0.0,0.0,0.0,30.0,0.0,0.0,60.8525,42.28,19.32
4378,1095,100.6,15.0,15.0,36.37753,0.0,0.0,0.0,30.0,0.0,13.04,37.91,42.28,19.32
4379,1095,86.09,15.0,15.0,35.45253,0.0,0.0,0.0,30.0,0.0,85.97,-37.46,42.28,19.32
4380,1095,73.79,15.0,15.0,34.52753,0.0,0.0,0.0,30.0,0.0,41.805,-263.96000000000004,42.28,19.32
4381,1096,66.63,15.0,15.0,33.60253,0.0,0.0,0.0,30.0,0.0,80.33333333333334,-59.5,42.28,19.32
4382,1096,37.74,15.0,15.0,32.67753,30.0,30.0,0.0,30.0,0.0,90.0125,0.0,42.28,19.32
4383,1096,29.46,15.0,15.0,31.75253,30.0,30.0,0.0,30.0,0.0,10.01,0.0,42.28,19.32
4384,1096,31.06,15.0,15.0,30.82753,30.0,30.0,0.0,30.0,0.0,88.22,-29.169999999999995,42.28,19.32
4385,1097,55.0,15.0,15.0,29.90253,30.0,30.0,0.0,30.0,0.0,10.07,-27.7575,42.28,19.32
4386,1097,71.91,15.0,15.0,28.97753,0.0,0.0,0.0,30.0,0.0,10.59,-18.0,42.28,19.32
4387,1097,98.72,15.0,15.0,28.05253,0.0,0.0,0.0,30.0,0.0,86.97,63.7375,42.28,19.32
4388,1097,162.52,15.0,15.0,27.12753,0.0,0.0,0.0,30.0,0.0,0.0,62.2375,42.28,19.32
4389,1098,126.36,15.0,15.0,26.20253,30.0,30.0,0.0,30.0,0.0,45.57333333333334,76.98,41.14,18.7
4390,1098,108.2,15.0,15.0,25.27753,0.0,0.0,0.0,30.0,0.0,115.85,74.97333333333333,41.14,18.7
4391,1098,87.65,15.0,15.0,24.35253,0.0,0.0,0.0,30.0,0.0,31.006666666666668,65.73,41.14,18.7
4392,1098,83.0,15.0,15.0,23.42753,0.0,0.0,0.0,30.0,0.0,11.23,27.75,41.14,18.7
4393,1099,76.36,15.0,15.0,22.50253,0.0,0.0,0.0,30.0,0.0,77.91,65.885,40.0,18.08
4394,1099,76.38,15.0,15.0,21.57753,0.0,0.0,0.0,30.0,0.0,56.023333333333326,36.98,40.0,18.08
4395,1099,75.74,15.0,15.0,20.65253,0.0,0.0,0.0,30.0,0.0,8.05,62.943333333333335,40.0,18.08
4396,1099,76.37,15.0,15.0,19.72753,0.0,0.0,0.0,30.0,0.0,50.7025,0.0,40.0,18.08
4397,1100,77.09,15.0,15.0,18.80253,0.0,0.0,0.0,30.0,0.0,45.915000000000006,56.980000000000004,40.0,18.08
4398,1100,91.6,15.0,15.0,17.87753,0.0,0.0,0.0,30.0,0.0,82.36,6.164999999999992,40.0,18.08
4399,1100,98.23,15.0,15.0,16.95253,0.0,0.0,0.0,30.0,0.0,0.0,57.9325,40.0,18.08
4400,1100,102.84,15.0,15.0,16.02753,0.0,0.0,0.0,30.0,0.0,0.0,-37.4925,40.0,18.08
4401,1101,100.0,15.0,15.0,15.10253,0.0,0.0,0.0,30.0,0.0,0.0,45.05,40.0,18.08
4402,1101,87.81,15.0,15.0,14.17753,0.0,0.0,0.0,30.0,0.0,0.0,-8.33,40.0,18.08
4403,1101,71.0,15.0,15.0,13.25253,0.0,0.0,0.0,30.0,0.0,0.0,-70.0,40.0,18.08
4404,1101,63.75,15.0,15.0,12.32753,0.0,0.0,0.0,30.0,0.0,12.72,-196.32,40.0,18.08
4405,1102,60.36,15.0,15.0,11.40253,0.0,0.0,0.0,30.0,0.0,177.69,15.245000000000005,40.0,18.08
4406,1102,52.32,15.0,15.0,10.47753,0.0,0.0,0.0,30.0,0.0,32.95333333333333,-65.81333333333333,40.0,18.08
4407,1102,50.72,15.0,15.0,9.5525301,0.0,0.0,0.0,30.0,0.0,90.04,-796.37,40.0,18.08
4408,1102,62.7,15.0,15.0,8.6275301,0.0,0.0,0.0,30.0,0.0,81.89999999999999,-680.5350000000001,40.0,18.08
4409,1103,64.84,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,43.44,-108.41250000000002,40.0,18.08
4410,1103,78.16,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,78.99,-79.38,40.0,18.08
4411,1103,99.95,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,0.0,51.355,40.0,18.08
4412,1103,111.45,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,0.0,46.3425,40.0,18.08
4413,1104,110.25,26.425665,3.5743352,27.101416,0.0,22.85133,22.85133,0.0,7.1486705,86.1,72.27,28.72,27.240000000000002
4414,1104,108.94,26.425665,3.5743352,49.275301,0.0,22.85133,22.85133,0.0,7.1486705,81.72666666666666,21.8,28.72,27.240000000000002
4415,1104,98.65,26.425665,3.5743352,71.449187,0.0,22.85133,22.85133,0.0,7.1486705,0.0,39.60249999999999,28.72,27.240000000000002
4416,1104,167.25,26.425665,3.5743352,93.623073,0.0,22.85133,22.85133,0.0,7.1486705,95.435,73.87,28.72,27.240000000000002
4417,1105,109.9,15.0,15.0,92.698073,0.0,0.0,0.0,0.0,30.0,82.49000000000001,76.45,17.44,36.4
4418,1105,94.9,15.0,15.0,91.773073,0.0,0.0,0.0,0.0,30.0,0.0,70.99000000000001,17.44,36.4
4419,1105,82.7,15.0,15.0,90.848073,0.0,0.0,0.0,0.0,30.0,0.0,64.605,17.44,36.4
4420,1105,82.7,15.0,15.0,89.923073,0.0,0.0,0.0,0.0,30.0,0.0,59.625,17.44,36.4
4421,1106,79.9,15.0,15.0,88.998073,0.0,0.0,0.0,0.0,30.0,0.0,36.9725,17.44,36.4
4422,1106,95.68,15.0,15.0,88.073073,0.0,0.0,0.0,0.0,30.0,93.54,-356.66499999999996,17.44,36.4
4423,1106,113.29,15.0,15.0,87.148073,0.0,0.0,0.0,0.0,30.0,0.0,-23.16749999999999,17.44,36.4
4424,1106,113.0,15.0,15.0,86.223073,0.0,0.0,0.0,0.0,30.0,0.0,27.6,17.44,36.4
4425,1107,98.0,15.0,15.0,85.298073,0.0,0.0,0.0,0.0,30.0,43.13,58.66,17.44,36.4
4426,1107,87.88,15.0,15.0,84.373073,0.0,0.0,0.0,0.0,30.0,0.0,59.895,17.44,36.4
4427,1107,90.41,15.0,15.0,83.448073,0.0,0.0,0.0,0.0,30.0,49.865,67.615,17.44,36.4
4428,1107,89.9,15.0,15.0,82.523073,0.0,0.0,0.0,0.0,30.0,0.0,17.92,17.44,36.4
4429,1108,80.0,15.0,15.0,81.598073,0.0,0.0,0.0,0.0,30.0,0.0,-43.28499999999999,17.44,36.4
4430,1108,61.64,15.0,15.0,80.673073,0.0,0.0,0.0,0.0,30.0,0.0,-528.6,17.44,36.4
4431,1108,59.47,15.0,15.0,79.748073,0.0,0.0,0.0,0.0,30.0,0.0,15.357500000000002,17.44,36.4
4432,1108,60.09,15.0,15.0,78.823073,0.0,0.0,0.0,0.0,30.0,77.05,50.035,17.44,36.4
4433,1109,79.17,17.287716,12.712284,82.523073,0.0,4.5754328,4.5754328,0.0,25.424567,8.73,45.48,17.44,36.4
